Compound ID,Attrition Resistance,Thermal Stability,Average Particle Size,Particle Size Distribution (%),Density,Rare Earth Oxides (%),Catalyst Surface Area ,Micropore Surface Area ,Zeolite Surface Area ,X-Ray Fluorescence (a.u.),Cost 
CMPD-10242,85.9516,609.1406,96.523,23.1921,1.2268,1.6161,172.2178,60.7795,125.7788,0.1547,24.2976
CMPD-10243,93.2858,843.1665,93.8666,16.9794,1.0899,3.3172,268.3112,141.1862,192.0823,0.4429,12.7807
CMPD-10244,87.0858,842.5023,63.6743,21.4978,1.1422,1.3886,102.2585,110.6431,86.3242,0.8523,44.9311
CMPD-10245,90.4463,707.6054,95.2207,12.4029,1.0111,0.8308,235.9952,64.3341,113.3312,0.4464,13.7027
CMPD-10246,81.3884,602.5063,100.2542,22.0622,1.4572,1.8626,186.6232,81.2262,71.4272,0.807,13.1463
CMPD-10247,95.4782,864.6985,96.289,16.5229,1.1186,3.6681,267.5612,143.7711,182.1441,0.4588,12.507
CMPD-10248,91.8128,693.8393,88.3392,11.6048,1.1042,0.8783,234.2518,59.9249,113.1188,0.3971,14.0198
CMPD-10249,93.4411,672.5287,54.7322,20.679,1.3424,3.4905,243.1411,112.1713,108.6698,0.6922,42.3358
CMPD-10250,87.3852,704.207,72.7608,14.8422,1.4196,1.4798,210.5667,68.9902,56.1946,0.8511,19.0658
CMPD-10251,89.8452,822.1147,62.753,20.7926,1.2097,1.3929,105.9942,107.4095,80.4136,0.8419,44.228
CMPD-10252,93.0806,817.4756,95.7423,16.8973,0.9955,3.4597,254.4598,148.1856,189.1646,0.4347,12.5558
CMPD-10253,91.8189,685.1874,87.0356,11.6649,1.1563,0.8721,250.0004,65.7869,108.34,0.4222,13.9775
CMPD-10254,93.676,722.1212,92.92,12.3001,1.0846,0.8269,235.1571,61.8359,108.6155,0.4252,14.0261
CMPD-10255,86.4681,800.6695,62.4902,20.73,1.2647,1.4435,110.6993,106.4876,85.2735,0.8709,46.8682
CMPD-10256,86.8343,842.7212,60.3237,20.4571,1.2268,1.4983,102.5893,107.773,82.4166,0.8779,42.9129
CMPD-10257,93.4566,642.7182,57.3914,18.7486,1.4087,3.4829,240.389,107.8534,110.3753,0.7354,42.0765
CMPD-10258,93.5837,703.8892,52.0791,20.5006,1.3741,3.5059,255.5582,110.5942,111.8907,0.7225,42.0243
CMPD-10259,96.2704,688.1266,73.3162,15.614,1.368,1.5014,213.7341,71.2293,49.8299,0.8142,18.7344
CMPD-10260,86.5501,605.4916,96.3951,20.7288,1.4878,1.854,192.842,83.3008,72.7005,0.8571,13.6302
CMPD-10261,90.0875,750.1706,90.8759,11.5961,1.1148,0.8893,238.2192,62.2592,111.6626,0.4098,13.6748
CMPD-10262,93.1097,690.1362,91.5145,11.8215,1.112,0.8613,230.7854,58.4088,107.6343,0.4331,14.3058
CMPD-10263,82.8048,610.9238,97.9028,21.1181,1.5485,2.1148,190.5444,84.4789,72.5998,0.8852,13.9852
CMPD-10264,82.0717,746.2775,59.7568,16.2241,1.059,3.2856,287.3645,55.319,81.352,0.8998,44.3697
CMPD-10265,80.3687,633.3251,100.1805,23.8922,1.201,1.6082,166.2811,59.7357,121.3452,0.1495,25.7568
CMPD-10266,85.3108,603.5517,92.8409,21.0969,1.4974,1.9065,192.8347,83.0558,74.0332,0.8526,12.9476
CMPD-10267,82.4054,589.5322,98.3686,21.3168,1.4946,1.8978,185.389,81.24,72.4463,0.8454,14.2847
CMPD-10268,82.8245,666.9628,100.8564,23.6971,1.2234,1.6989,156.8099,59.9929,125.5224,0.146,24.8152
CMPD-10269,86.0119,707.8415,88.3476,11.2111,1.1649,0.8592,234.7327,58.9797,116.8576,0.4338,15.1831
CMPD-10270,93.5554,700.8481,72.6787,15.9149,1.4086,1.4896,214.7262,70.0038,54.4948,0.8351,19.5329
CMPD-10271,86.2739,825.1827,61.5103,21.1692,1.1568,1.3618,105.4292,108.6588,84.4821,0.8764,43.5463
CMPD-10272,94.439,842.5646,95.4431,14.9841,1.0535,3.2911,266.771,141.5777,184.8764,0.4629,12.4166
CMPD-10273,94.9772,820.3787,93.0647,15.7864,1.1111,3.4618,275.3462,140.5574,174.6467,0.4578,12.4773
CMPD-10274,82.6973,718.0978,61.6681,15.9523,1.074,3.1852,299.5254,52.6814,80.0828,0.9013,44.6407
CMPD-10275,95.0832,672.5283,55.8096,19.3775,1.3392,3.5001,235.379,108.8067,108.1003,0.7461,41.4181
CMPD-10276,94.3151,665.1472,73.8842,15.3754,1.3917,1.5091,213.418,66.7297,53.6751,0.829,17.7928
CMPD-10277,94.7244,688.4172,96.7271,11.4677,1.1507,0.8728,231.913,65.086,117.1926,0.4298,14.5626
CMPD-10278,95.0151,703.182,53.0826,19.7755,1.4002,3.3283,243.92,110.6279,109.0703,0.7254,40.083
CMPD-10279,79.5665,651.6005,94.5483,23.9541,1.1837,1.6328,169.2634,60.7024,122.4398,0.1469,24.9868
CMPD-10280,99.2436,812.9657,98.6476,15.4974,1.1143,3.3986,250.3874,142.3392,185.0728,0.4571,12.2661
CMPD-10281,94.7987,703.7262,93.9124,11.5329,1.1231,0.8618,229.2809,61.8027,118.6775,0.4442,13.4145
CMPD-10282,80.5616,632.7254,94.4325,22.105,1.4015,1.913,181.8526,79.1413,72.525,0.8203,13.8549
CMPD-10283,91.3296,645.203,51.7659,19.6143,1.3804,3.5911,236.6862,103.9195,115.138,0.7155,41.5233
CMPD-10284,88.5536,854.5301,66.9847,20.6777,1.159,1.4106,102.8823,108.2177,83.9709,0.8661,42.9704
CMPD-10285,95.0349,675.9765,54.1644,19.5811,1.3542,3.4965,239.3815,110.937,109.1533,0.6645,41.5589
CMPD-10286,85.5358,852.6583,61.3669,20.3148,1.2402,1.4414,107.527,108.7768,80.1763,0.8478,44.0057
CMPD-10287,82.8637,667.8734,102.29,23.7667,1.2034,1.5981,172.4162,60.1655,123.3225,0.149,24.2517
CMPD-10288,83.1174,593.6675,95.3219,21.4841,1.5572,1.917,192.303,84.635,70.5899,0.8341,14.1863
CMPD-10289,92.6959,693.55,74.015,15.2936,1.314,1.4556,227.5934,70.9717,52.5163,0.821,18.2619
CMPD-10290,83.0608,635.78,98.5105,21.3856,1.5194,1.9493,184.2569,81.5033,72.6427,0.9281,13.3991
CMPD-10291,87.7343,797.6055,63.1976,20.6476,1.1736,1.45,104.0121,107.7922,83.1835,0.8763,42.6361
CMPD-10292,95.6011,821.1963,97.9454,16.7918,1.055,3.5536,269.4645,146.8554,191.1949,0.453,11.9609
CMPD-10293,82.3689,757.2488,60.8964,16.589,0.9966,3.4103,299.7346,52.0184,80.565,0.931,42.3619
CMPD-10294,93.7969,833.3022,92.8145,15.7503,1.0704,3.4267,263.5735,144.4791,181.9876,0.443,12.0773
CMPD-10295,92.7687,685.4567,74.6628,15.4314,1.4699,1.5541,219.7686,68.8937,54.0429,0.847,18.6867
CMPD-10296,92.9204,814.2576,97.4706,16.2812,1.1045,3.3182,262.1197,139.4272,185.498,0.459,12.393
CMPD-10297,82.4295,653.7965,94.9102,23.6086,1.1018,1.6123,160.5493,60.2035,118.9889,0.1469,25.8158
CMPD-10298,92.642,655.5986,53.9575,20.6699,1.3704,3.4367,239.5992,110.2648,110.0767,0.7107,40.2223
CMPD-10299,85.306,605.5296,94.7053,21.1909,1.4603,1.8433,185.1856,82.2188,74.2281,0.8759,15.2637
CMPD-10300,84.1055,595.8644,94.781,22.9625,1.3801,2.0108,185.0573,83.2698,71.0607,0.8473,14.2773
CMPD-10301,80.4079,671.971,93.7862,24.3367,1.2381,1.5856,176.4901,60.0364,125.114,0.1411,25.0373
CMPD-10302,81.9309,766.8036,58.2067,15.8604,1.0333,3.3054,305.2155,50.1515,77.3025,0.8977,41.9233
CMPD-10303,96.1827,722.9005,89.4386,11.9101,1.0772,0.8752,245.8436,62.3214,116.3216,0.4142,13.7525
CMPD-10304,83.4338,705.8218,59.4229,16.5218,1.0466,3.1641,311.3151,52.2699,83.4856,0.8759,43.7488
CMPD-10305,81.503,613.9618,99.6308,21.7832,1.4506,1.9805,192.1175,83.4947,71.9262,0.8878,13.3942
CMPD-10306,87.8521,874.7439,59.8016,20.8953,1.1921,1.4588,106.4472,108.8598,82.1027,0.8472,42.1882
CMPD-10307,83.6454,745.4687,63.1331,16.1365,1.0697,3.342,316.1858,49.1574,80.9419,0.9342,41.3272
CMPD-10308,93.8258,828.9937,93.2403,15.7486,1.0779,3.4865,265.7539,142.1815,183.0495,0.4332,12.7193
CMPD-10309,97.3804,685.5873,89.887,12.329,1.1225,0.876,244.0012,61.0603,107.2138,0.4203,13.4718
CMPD-10310,93.8482,686.1154,75.2386,15.6992,1.3797,1.5211,222.0129,70.2104,55.6674,0.7965,19.6752
CMPD-10311,80.1548,619.9363,101.3119,20.6578,1.4678,1.8463,186.5825,81.3159,74.8342,0.8408,14.4273
CMPD-10312,80.3792,746.012,58.2308,16.3409,1.0244,3.2079,301.5808,50.8639,79.5438,0.8548,45.0028
CMPD-10313,83.8859,633.8983,103.7902,24.4623,1.2167,1.603,170.0389,61.0999,125.1654,0.1468,24.2255
CMPD-10314,80.1263,628.8358,98.4018,23.399,1.1786,1.6127,166.0378,59.9101,125.9697,0.1479,26.016
CMPD-10315,84.3561,621.5322,104.7354,24.3711,1.2036,1.4981,163.414,62.4517,127.1594,0.1578,25.3539
CMPD-10316,83.7395,612.5663,98.0407,20.737,1.5387,1.9238,184.9264,81.4632,78.2134,0.8414,13.7327
CMPD-10317,96.5869,695.0952,55.7173,20.0948,1.3713,3.5254,246.2116,103.0365,110.4697,0.7098,39.3959
CMPD-10318,94.4021,723.5899,88.9821,11.4629,1.1151,0.9067,222.7298,60.0544,118.2801,0.4239,13.7137
CMPD-10319,87.7484,604.0018,91.0474,21.1384,1.4864,2.0183,193.9174,83.7857,74.3097,0.8369,14.2225
CMPD-10320,96.3587,687.3458,59.0136,20.6508,1.3894,3.357,241.7476,104.4244,111.9926,0.6985,42.3239
CMPD-10321,84.7563,645.7109,99.0152,23.7497,1.1813,1.5568,167.4038,59.9972,130.0829,0.149,25.7961
CMPD-10322,79.8299,732.9491,63.2848,16.7766,1.0733,3.2318,292.0053,50.1111,78.2309,0.88,40.9391
CMPD-10323,83.1187,692.6995,63.0868,16.4924,0.9737,3.3029,297.396,50.6857,83.819,0.9206,43.7091
CMPD-10324,98.1764,698.4167,56.4721,19.1222,1.3347,3.4802,243.7501,106.3635,113.0071,0.6978,42.2812
CMPD-10325,87.0539,630.0515,102.0745,23.6674,1.1597,1.6618,159.9642,60.5891,121.6724,0.1509,26.5925
CMPD-10326,93.0984,701.6692,75.4964,15.5416,1.3492,1.4452,218.4472,69.5632,51.3714,0.8417,19.124
CMPD-10327,96.4332,711.2561,85.9769,12.4688,1.1264,0.9078,235.5399,59.4919,117.8783,0.414,13.2674
CMPD-10328,83.0834,606.5681,95.9882,22.2396,1.3842,1.9207,183.2348,80.335,78.8195,0.859,13.7266
CMPD-10329,79.3467,658.7481,102.9551,22.7199,1.2381,1.6522,165.7255,58.7804,128.6103,0.1447,24.5026
CMPD-10330,91.7383,723.9722,89.0035,11.5758,1.1145,0.8364,230.2872,57.9066,112.9693,0.4259,13.8389
CMPD-10331,92.987,710.3412,95.1615,11.577,1.0855,0.861,224.0111,63.838,113.9052,0.4328,13.8883
CMPD-10332,97.203,718.378,87.2868,12.4351,1.1244,0.8592,232.9542,62.2209,115.3168,0.4187,13.5138
CMPD-10333,83.5389,648.3519,99.4204,21.5604,1.4964,1.8606,189.7855,83.7562,72.7822,0.8608,13.6236
CMPD-10334,80.341,727.3695,61.7258,16.7054,1.0427,3.2523,282.7636,50.732,78.8114,0.9031,40.5241
CMPD-10335,92.3756,698.5167,56.1372,19.7219,1.3161,3.4536,239.7046,109.0875,103.3394,0.7162,42.0103
CMPD-10336,83.9113,656.8209,101.7181,25.0068,1.1624,1.6231,169.4296,57.2569,122.1936,0.1507,25.2534
CMPD-10337,81.6508,751.0779,63.6123,16.2279,1.0257,3.5264,297.7981,51.4337,81.036,0.9049,42.2303
CMPD-10338,97.0049,655.0477,54.7702,20.3916,1.3893,3.4668,236.1708,111.2955,111.034,0.7001,43.0786
CMPD-10339,99.1363,709.3069,75.144,16.0062,1.4647,1.5543,221.9314,71.1124,53.3043,0.8411,18.7926
CMPD-10340,80.7356,674.346,98.0011,24.5721,1.3119,1.6791,161.7624,58.5932,134.4481,0.1476,25.0261
CMPD-10341,95.9052,797.7749,85.98,16.8285,1.1118,3.5046,276.8921,141.0669,192.378,0.4475,12.7285
CMPD-10342,79.7297,716.6624,63.4242,16.3494,1.0594,3.2219,317.5717,53.971,80.9561,0.8351,42.5269
CMPD-10343,96.3594,823.098,101.5506,15.6199,1.0477,3.4795,253.9511,139.1997,185.2349,0.4692,12.5177
CMPD-10344,92.4219,758.9095,91.4005,11.4761,1.0806,0.8426,235.8726,58.743,106.1048,0.4131,13.4152
CMPD-10345,91.1059,692.7949,87.6616,12.2015,1.1113,0.8859,228.7027,60.4553,115.3636,0.4317,14.2859
CMPD-10346,83.8835,642.2688,98.472,25.2117,1.223,1.6385,158.9829,58.4422,128.1205,0.1532,25.3658
CMPD-10347,97.2051,702.1754,74.8122,15.8937,1.3942,1.4674,209.7006,73.0144,52.1811,0.8272,18.2472
CMPD-10348,95.2219,690.3861,73.515,15.6809,1.37,1.5541,219.3868,70.359,51.3053,0.8681,19.1105
CMPD-10349,96.5624,688.6622,70.9089,15.5189,1.3701,1.5326,221.7183,72.5026,51.9066,0.8329,18.2516
CMPD-10350,99.539,691.4152,55.3167,19.9507,1.3963,3.4948,231.3736,103.8182,108.0432,0.6745,43.7402
CMPD-10351,94.8109,837.971,97.2785,17.0997,1.146,3.5089,268.4565,141.1664,176.4317,0.445,12.4785
CMPD-10352,86.4339,811.6438,62.1314,21.7137,1.2253,1.4264,101.7756,113.096,82.4299,0.8533,42.8149
CMPD-10353,78.0956,575.1979,95.0521,21.3143,1.5059,1.9442,186.26,83.4944,70.7886,0.8485,13.801
CMPD-10354,81.2314,616.2012,99.364,21.8452,1.5421,1.9896,191.1858,81.5033,76.0826,0.887,14.6989
CMPD-10355,79.9682,775.4995,58.4146,16.3478,1.0279,3.3399,294.9898,52.6642,82.7918,0.9345,42.2317
CMPD-10356,78.5104,711.3431,58.601,16.7519,1.0518,3.4317,293.4067,51.8028,81.1016,0.9336,42.6045
CMPD-10357,93.8195,665.5715,57.8067,19.8236,1.38,3.5404,233.5604,101.3629,110.7769,0.739,41.2481
CMPD-10358,83.3778,738.5523,61.1487,16.6657,1.0626,3.1214,311.5223,51.1133,79.3406,0.8859,42.9405
CMPD-10359,91.7149,862.4117,90.5752,15.5335,1.0862,3.5838,272.4855,153.2585,176.1606,0.4632,12.2248
CMPD-10360,95.2767,858.4226,96.5121,16.5404,1.0338,3.5469,267.6989,142.5601,186.4543,0.469,12.4397
CMPD-10361,86.5677,645.6768,98.7508,21.3696,1.4266,1.9916,183.8864,82.6349,78.0721,0.8399,13.1754
CMPD-10362,99.4975,658.6502,72.6578,15.7908,1.3559,1.5075,222.1972,74.4533,56.346,0.8641,19.8111
CMPD-10363,79.3811,730.4795,61.4921,16.1704,1.0349,3.3034,305.2663,50.1738,79.1181,0.904,42.2521
CMPD-10364,88.9998,831.0056,61.45,21.0692,1.1938,1.3879,103.8984,112.0029,85.0842,0.8531,42.263
CMPD-10365,95.3634,846.2265,94.4909,16.6763,1.0323,3.5971,265.4038,138.7272,186.1487,0.4509,11.7066
CMPD-10366,95.8817,675.3417,74.1361,15.6297,1.3849,1.5635,213.2425,69.423,54.309,0.812,18.633
CMPD-10367,88.8137,673.1637,54.9882,20.2681,1.3267,3.3375,245.1682,111.2117,111.8076,0.7129,42.6822
CMPD-10368,85.0303,631.0185,92.7834,20.5324,1.5093,1.8693,182.6281,83.0785,72.8451,0.8848,13.5584
CMPD-10369,94.3515,684.3114,68.7531,16.1839,1.3982,1.5256,226.3961,68.9167,56.7362,0.7944,19.8602
CMPD-10370,94.9739,717.4351,89.6472,12.1852,1.1283,0.8913,229.7491,64.2957,114.6147,0.4055,13.7059
CMPD-10371,85.5083,744.7478,61.1795,16.8019,1.0417,3.2305,289.4714,55.9789,84.8059,0.9459,42.6976
CMPD-10372,96.926,697.3153,92.2383,11.8319,1.1178,0.8575,231.6045,62.0079,117.6574,0.3953,13.6987
CMPD-10373,90.4582,837.227,66.2228,20.6189,1.1804,1.3992,110.4631,114.6675,86.203,0.8857,44.1227
CMPD-10374,99.3996,670.0241,85.7622,11.1724,1.0822,0.86,236.8405,63.7765,113.0652,0.4164,14.138
CMPD-10375,93.6599,719.4279,56.0227,19.5526,1.3818,3.3827,235.2849,108.5053,112.2702,0.7265,42.8544
CMPD-10376,94.1646,663.3502,72.8948,15.5628,1.3475,1.5588,222.7683,66.5559,53.8199,0.8369,18.7337
CMPD-10377,81.7457,669.6143,94.8726,24.2059,1.1734,1.5937,155.9896,61.9384,127.4417,0.1554,24.8126
CMPD-10378,93.8356,733.086,89.9726,11.7343,1.1037,0.8894,225.1228,59.7926,112.8446,0.4304,13.9787
CMPD-10379,81.1655,706.0952,59.4699,16.3573,1.0372,3.2703,302.7699,50.3977,82.2441,0.9525,41.9005
CMPD-10380,97.1165,805.1135,91.0228,16.664,1.0581,3.5097,260.484,145.8557,190.2459,0.4421,11.8129
CMPD-10381,81.6631,727.1168,62.133,16.4963,1.1429,3.4377,300.6281,54.662,81.1986,0.9166,44.6137
CMPD-10382,95.0242,678.42,70.1494,15.136,1.3477,1.454,215.5005,69.0961,55.9866,0.8129,18.5631
CMPD-10383,92.2705,716.2192,85.7004,11.8413,1.1015,0.8551,230.3368,61.6998,118.0333,0.4213,14.785
CMPD-10384,94.5198,818.2187,93.7533,15.8105,1.0552,3.4133,273.3731,144.5192,194.028,0.4431,12.5368
CMPD-10385,80.4809,614.9397,91.7327,21.0061,1.4697,1.9282,185.089,80.2857,71.8419,0.8922,13.4527
CMPD-10386,82.2488,757.1988,59.0427,16.215,1.0726,3.378,300.7893,52.6302,82.5492,0.8615,42.4823
CMPD-10387,98.4013,682.6597,58.4757,20.6614,1.3761,3.6284,236.2825,108.3599,115.4685,0.6787,39.5048
CMPD-10388,82.2782,596.4475,93.3043,22.303,1.4705,1.8721,195.424,81.7328,75.4095,0.8887,14.13
CMPD-10389,88.3648,696.52,58.8538,20.6092,1.3488,3.5023,231.0333,111.3506,109.4994,0.7147,44.0426
CMPD-10390,95.3304,853.8823,95.4345,15.8218,1.0995,3.5273,264.3335,148.4346,186.6631,0.4303,12.8792
CMPD-10391,94.5011,698.0233,74.9096,16.7116,1.4247,1.5462,211.6942,70.7736,54.9378,0.8782,19.0375
CMPD-10392,95.6795,678.758,56.0363,19.8384,1.319,3.517,233.8693,108.7198,109.961,0.6754,41.1086
CMPD-10393,92.0628,698.0112,90.5533,10.6796,1.1023,0.8998,237.7273,61.6944,115.3331,0.4163,13.1977
CMPD-10394,80.4217,677.3165,100.518,22.4303,1.2375,1.64,161.8977,60.4059,127.5335,0.1486,26.1228
CMPD-10395,100.107,701.8632,74.4386,15.3313,1.3028,1.5181,219.8211,73.5251,53.3928,0.848,19.9753
CMPD-10396,83.8005,616.2409,99.2148,24.772,1.2418,1.5461,165.3414,59.1235,121.7906,0.1516,25.3824
CMPD-10397,96.9762,675.6624,71.584,15.2606,1.3519,1.5293,215.9429,67.9327,52.6143,0.8732,18.4144
CMPD-10398,83.3202,724.8072,61.9597,15.6922,0.9643,3.1471,282.9628,50.8699,80.6289,0.8388,41.2115
CMPD-10399,81.315,606.7673,99.2933,22.0217,1.4589,1.9703,184.3998,81.6767,74.4409,0.8611,13.4355
CMPD-10400,84.0362,620.4448,97.1512,22.6902,1.4952,1.9544,186.8358,84.4818,73.4079,0.8832,13.7665
CMPD-10401,93.5918,657.3921,52.7448,20.571,1.3519,3.443,224.1108,114.0256,103.7685,0.7304,42.2187
CMPD-10402,93.5796,844.4902,93.3176,15.9528,1.0786,3.3336,260.596,141.1735,182.8767,0.4512,11.7407
CMPD-10403,95.9369,663.2911,78.3633,15.8445,1.4195,1.5198,213.376,69.5287,50.8633,0.8852,18.186
CMPD-10404,79.0905,665.8659,95.9597,23.2854,1.2031,1.6895,158.965,59.7133,129.0243,0.1525,24.4078
CMPD-10405,95.4718,800.8115,95.6621,16.1614,1.025,3.6049,264.3409,136.9929,182.0489,0.4721,11.5435
CMPD-10406,84.4003,598.4115,96.6054,22.0709,1.5934,2.0297,192.0035,82.1406,73.9234,0.8755,13.9612
CMPD-10407,93.6836,812.8837,62.8519,21.2815,1.2846,1.443,106.5648,109.5529,82.8972,0.8992,42.0498
CMPD-10408,87.6399,856.7998,59.3702,21.362,1.2265,1.3944,105.9033,110.5932,80.8277,0.8929,46.4769
CMPD-10409,93.4084,732.3504,88.1976,11.8959,1.0834,0.8397,242.6266,65.09,107.8474,0.4094,14.3179
CMPD-10410,95.8952,643.8629,56.9212,18.8602,1.3963,3.6564,232.5565,109.6498,102.7189,0.727,42.8131
CMPD-10411,91.8828,666.9357,58.5524,20.1154,1.3305,3.5185,232.9722,112.0813,105.6591,0.682,39.7341
CMPD-10412,87.0522,645.2652,94.3741,23.3508,1.1927,1.6781,165.764,61.8484,127.4873,0.1523,24.4341
CMPD-10413,98.2559,695.723,95.0509,11.8933,1.1645,0.8598,229.9054,63.3546,111.6036,0.4299,13.3306
CMPD-10414,96.1644,895.4657,91.96,16.6096,1.0758,3.4296,258.1419,147.5591,181.5014,0.4617,12.2407
CMPD-10415,83.4344,618.2676,96.0795,21.8243,1.5234,1.854,184.2151,80.3606,72.3541,0.855,13.0781
CMPD-10416,85.6311,651.1001,100.4773,23.3227,1.2068,1.6654,162.7568,60.5525,124.0168,0.1434,25.7098
CMPD-10417,92.061,703.4267,97.1918,11.8998,1.0783,0.8827,231.7341,64.0706,107.1725,0.4058,13.6058
CMPD-10418,84.5938,651.8843,101.0479,24.5879,1.156,1.6011,160.1523,58.6814,126.8759,0.1559,24.4719
CMPD-10419,95.729,704.6628,59.3944,20.1448,1.3825,3.5073,240.9595,108.4612,114.3742,0.7139,41.2712
CMPD-10420,81.1357,771.617,61.505,16.9415,1.0502,3.5002,277.4612,53.9923,82.9603,0.9051,42.5685
CMPD-10421,84.9768,592.4263,93.7559,21.8635,1.4551,1.9313,184.9251,85.75,71.4666,0.818,13.8243
CMPD-10422,97.0374,651.3181,67.6393,15.4735,1.329,1.4858,206.4657,67.3519,52.9236,0.8702,20.0312
CMPD-10423,86.0531,593.4069,96.928,21.5251,1.5524,1.9394,191.7525,84.2827,69.3335,0.8471,13.6459
CMPD-10424,93.9723,710.8014,57.8297,19.9969,1.375,3.3184,228.7607,101.5044,106.0493,0.7071,40.7333
CMPD-10425,85.3083,638.4341,100.5573,24.1381,1.1409,1.6244,167.7771,59.7047,131.9809,0.1466,25.2845
CMPD-10426,94.4324,669.0608,72.5957,16.0698,1.3508,1.5054,218.5453,70.4426,53.0533,0.8286,19.0852
CMPD-10427,97.0012,679.7967,55.4053,20.1556,1.4378,3.6293,240.6154,108.782,112.9727,0.7464,40.8494
CMPD-10428,86.1953,649.6774,94.5339,23.7929,1.2399,1.6257,161.906,63.9938,120.4183,0.1474,25.48
CMPD-10429,84.1429,746.2684,60.2828,16.7307,1.029,3.4461,304.5016,52.6324,70.8375,0.8856,42.7336
CMPD-10430,95.0344,714.3168,72.2983,14.8332,1.3308,1.4568,232.4047,69.0018,51.9179,0.824,18.9151
CMPD-10431,91.8136,755.3006,89.6088,11.6884,1.0948,0.8828,239.5902,60.8703,114.7506,0.428,13.3065
CMPD-10432,86.7744,815.6079,64.1887,21.1938,1.2099,1.4457,103.3845,113.1379,85.8406,0.8381,44.4007
CMPD-10433,81.9161,708.5566,64.4811,15.6093,1.0964,3.2709,322.0716,53.9758,82.9714,0.9214,40.8844
CMPD-10434,90.8734,702.1379,89.5593,11.7295,1.1253,0.876,242.8362,63.7332,113.7222,0.4426,13.6065
CMPD-10435,84.842,840.8837,62.8101,22.1866,1.1904,1.4609,106.6838,107.712,78.9273,0.8719,43.4965
CMPD-10436,82.4713,716.1244,61.5282,15.8538,1.0169,3.2331,288.2701,50.6804,83.0541,0.8608,40.9874
CMPD-10437,93.7033,750.204,83.0762,12.3877,1.0952,0.8163,231.2257,61.4421,108.4067,0.4174,13.5769
CMPD-10438,94.7557,740.8922,89.7508,12.7015,1.1663,0.8735,236.7416,59.8992,114.2904,0.4439,13.8498
CMPD-10439,94.4415,859.376,96.1196,16.2452,1.1054,3.3398,261.5352,133.1966,193.4886,0.4478,12.0524
CMPD-10440,79.6699,642.5965,100.3422,23.0276,1.168,1.5724,160.7456,63.8416,131.5139,0.1503,25.6833
CMPD-10441,82.4612,747.4161,62.1435,16.8003,1.039,3.31,280.8845,51.7411,83.482,0.9234,42.6688
CMPD-10442,99.0333,697.067,73.5683,15.4284,1.3485,1.4589,204.8734,70.3031,56.0237,0.8265,19.1332
CMPD-10443,100.648,652.0634,57.3681,20.0846,1.3311,3.3777,239.4021,108.3578,112.9303,0.7305,40.2664
CMPD-10444,92.1847,713.6242,53.4536,20.2306,1.3588,3.538,243.196,110.2079,112.8798,0.6969,42.1732
CMPD-10445,79.8378,746.1223,59.1572,15.9807,1.0519,3.3117,308.8034,53.4903,80.9334,0.901,41.7909
CMPD-10446,94.6797,828.365,92.1966,16.8906,1.0824,3.4797,262.52,137.5678,179.9801,0.4674,12.2913
CMPD-10447,83.4894,612.5437,97.2918,20.3029,1.4923,1.9846,179.5752,88.7673,73.1063,0.8635,14.3393
CMPD-10448,84.1349,732.3966,58.7013,15.8201,1.0795,3.2604,317.875,52.9629,80.1339,0.8953,44.2783
CMPD-10449,95.9535,734.0788,85.7369,11.7716,1.1828,0.8765,239.3189,60.5807,112.4185,0.4122,13.9422
CMPD-10450,87.8895,639.8658,73.516,15.6225,1.421,1.5295,222.3035,70.9076,52.856,0.8496,19.2209
CMPD-10451,92.0311,683.5339,88.3609,13.3304,1.1157,0.8936,247.7592,62.6585,117.0857,0.4003,13.4744
CMPD-10452,92.9899,850.3777,91.5132,16.0717,1.115,3.5465,258.5667,141.4032,180.9019,0.4505,12.6192
CMPD-10453,89.5467,834.272,62.0382,21.7352,1.2708,1.4233,108.5837,107.4643,84.1395,0.8679,46.6674
CMPD-10454,81.6818,651.1365,95.712,22.4617,1.5079,1.9382,191.6514,77.8677,74.6101,0.8513,13.8118
CMPD-10455,83.0698,736.7324,60.5825,16.5426,1.0708,3.2247,297.9233,51.4133,77.2042,0.8664,40.8681
CMPD-10456,93.5037,670.3593,55.9085,20.0847,1.3725,3.4439,236.6856,107.7295,110.413,0.7462,39.9315
CMPD-10457,91.9546,719.5912,90.2649,12.2572,1.1353,0.8005,232.3224,62.3559,117.6695,0.4032,13.8962
CMPD-10458,89.4437,686.632,71.4109,15.32,1.3841,1.5159,219.2372,71.6007,53.6419,0.8928,19.6487
CMPD-10459,88.5318,666.1179,72.1195,15.6324,1.3134,1.4893,197.8464,70.0149,51.5044,0.8661,19.2194
CMPD-10460,96.7942,676.6923,73.6612,15.2372,1.3104,1.4913,220.6129,72.0669,51.5111,0.8175,18.9349
CMPD-10461,91.3192,840.1802,93.6257,16.2195,1.0298,3.4913,254.4142,139.0988,183.3417,0.4525,11.7523
CMPD-10462,88.4733,573.7604,97.1934,21.8823,1.4253,1.8096,187.1136,82.4816,73.9311,0.8655,14.5696
CMPD-10463,95.5441,837.5792,94.5359,16.8062,1.0794,3.5082,266.8646,152.0742,183.0646,0.4361,12.223
CMPD-10464,96.8882,686.4491,76.1986,14.7079,1.3375,1.4016,225.9004,71.4981,52.4413,0.8081,18.4702
CMPD-10465,93.4074,662.891,54.0272,19.9391,1.4412,3.6864,250.0283,110.3358,106.13,0.7603,41.3689
